id,pr_number,requester_id,department,request_date,status,description,created_at
bca2ddbf-f443-475f-ba14-dd00f2b55c4f,PR-00921,fa5748e6-3969-42d9-a734-d67d41d569eb,Legal,2024-03-24,Rejected,Requisition for raw materials,2026-02-23 10:54:51.805771
dd7cb5a1-61d6-4069-a11d-0bcfae04ef65,PR-00922,a1c5850c-1d05-4251-b6e4-fd55662f8895,Executive,2025-10-24,Approved,Requisition for IT equipment,2026-02-23 10:54:51.805784
85e3a968-beb5-4122-b0cc-8fe7a600c245,PR-00923,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,Sales,2024-07-02,Approved,Requisition for safety gear,2026-02-23 10:54:51.805820
170fdf9b-5373-40e7-ae14-f1c582778731,PR-00924,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,IT,2024-08-20,Draft,Requisition for raw materials,2026-02-23 10:54:51.805879
2bdab318-2992-4517-8fda-f9e0f4470b05,PR-00925,04539a60-7c26-4abb-8a12-368f57142cb7,Sales,2024-08-26,Approved,Requisition for safety gear,2026-02-23 10:54:51.805889
c63910a4-0461-4bf4-8551-18c851ea2011,PR-00926,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,Executive,2025-09-09,Approved,Requisition for safety gear,2026-02-23 10:54:51.805971
cff38566-10fe-4313-87a7-262b083fc925,PR-00927,30f694cb-7102-4630-a4ca-7acdccb754cc,HR,2024-06-02,Approved,Requisition for safety gear,2026-02-23 10:54:51.806024
7cc3144a-e8ec-4b4c-b2fb-179869332409,PR-00928,a1b8d0bb-5c83-4a28-8749-631b96fca46c,Engineering,2024-12-13,Approved,Requisition for safety gear,2026-02-23 10:54:51.806075
48f48d1c-9b88-45b3-ba74-e48591bf08d3,PR-00929,441a5187-a4d2-43c1-a32b-6f4df4d1e51e,Procurement,2024-10-13,Approved,Requisition for raw materials,2026-02-23 10:54:51.806170
3c5f1063-577e-49c9-b1cd-680bcfa0ae92,PR-00930,19dab2b4-bf6e-43e2-bcdb-376c8d8fd83a,Executive,2025-01-23,Approved,Requisition for IT equipment,2026-02-23 10:54:51.806237
66fd6fb6-09eb-4b2c-98e7-f420dc34009e,PR-00931,fe54ebbb-2c0c-4009-a811-ee089e7dec77,HR,2024-07-23,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.806297
f0d6db59-5ac0-46eb-a979-13133039d3d0,PR-00932,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,Engineering,2024-10-21,Approved,Requisition for office supplies,2026-02-23 10:54:51.806355
f2665862-0519-4e18-a630-af99ec5951a0,PR-00933,b625cdfd-24a0-4f5a-b441-ed3c8ac1268f,Operations,2025-01-09,Approved,Requisition for office supplies,2026-02-23 10:54:51.806410
c7b0be68-9995-4cad-b03b-1abb280dfedc,PR-00934,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,Marketing,2024-12-15,Approved,Requisition for office supplies,2026-02-23 10:54:51.806466
4d66ec3f-964f-4e25-98ee-7991d2adef83,PR-00935,ea570582-0c67-488e-b7f1-dde2c1acfedb,Engineering,2024-06-02,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.806533
0b8c64ee-fd4d-4032-ab68-be7d71e9a886,PR-00936,a1b8d0bb-5c83-4a28-8749-631b96fca46c,Sales,2024-04-24,Pending,Requisition for IT equipment,2026-02-23 10:54:51.806591
603361fc-e43e-4430-8081-b7748f6bf00c,PR-00937,deb008e5-6615-437a-9371-17b6ede878e1,Executive,2025-01-11,Rejected,Requisition for raw materials,2026-02-23 10:54:51.806604
da8cb362-ae05-4806-aa96-5fe475e9f0ee,PR-00938,8b098815-6d19-4b98-989d-5cd3d0ca32c8,Legal,2024-06-04,Approved,Requisition for IT equipment,2026-02-23 10:54:51.806614
b06ebfe8-8a7b-4fbc-831b-00a856554e25,PR-00939,4919ddc8-8997-4c0f-bee4-7fcf33afaffc,IT,2025-02-25,Approved,Requisition for IT equipment,2026-02-23 10:54:51.806673
d2d3e965-4b76-431b-85fe-1415315f9a79,PR-00940,30f694cb-7102-4630-a4ca-7acdccb754cc,Legal,2025-11-18,Approved,Requisition for safety gear,2026-02-23 10:54:51.806722
18eb80a4-feef-4111-8690-b6bcd71aa2e4,PR-00941,a1c5850c-1d05-4251-b6e4-fd55662f8895,Operations,2025-07-28,Draft,Requisition for IT equipment,2026-02-23 10:54:51.806752
f080bf65-a0fb-4836-aab3-8a39f2d67e83,PR-00942,fe54ebbb-2c0c-4009-a811-ee089e7dec77,Finance,2025-02-11,Approved,Requisition for raw materials,2026-02-23 10:54:51.806762
4863cd40-7b48-4586-a452-970b9e317ed2,PR-00943,941bca12-f90a-4004-a85c-792003442bc3,Finance,2024-06-19,Approved,Requisition for office supplies,2026-02-23 10:54:51.806833
2732a58e-8f9c-4012-921e-d7455900bdad,PR-00944,ad9a51d1-16f4-47bc-a4ce-ce1bc670a73d,Engineering,2024-05-18,Approved,Requisition for IT equipment,2026-02-23 10:54:51.806872
9ee4606e-0baf-4290-a789-e426b06de15e,PR-00945,f425c095-0e0b-427a-9a01-773901b2fe8b,Procurement,2025-10-23,Rejected,Requisition for office supplies,2026-02-23 10:54:51.806961
aeb8ad07-4515-4baf-aa6b-6c4e84780473,PR-00946,fe54ebbb-2c0c-4009-a811-ee089e7dec77,Operations,2024-07-25,Approved,Requisition for office supplies,2026-02-23 10:54:51.806974
3d07590d-f914-41a4-9329-5723486f81f1,PR-00947,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,Finance,2024-04-29,Approved,Requisition for safety gear,2026-02-23 10:54:51.807087
4c53e2a6-c1ee-4af1-970f-99336dac2efe,PR-00948,a1b8d0bb-5c83-4a28-8749-631b96fca46c,Legal,2024-10-16,Rejected,Requisition for safety gear,2026-02-23 10:54:51.807134
0bcb0a96-104d-45db-acc5-e6b57e3d9355,PR-00949,288a1981-186a-44c0-963d-fe87d0d3e1c4,Operations,2025-01-16,Rejected,Requisition for office supplies,2026-02-23 10:54:51.807147
25660715-7d34-421b-92da-bc6fdf66c7f8,PR-00950,57c3747a-e1e6-4966-842c-1b75432a465b,Finance,2025-10-28,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807157
6c0a3993-c9b6-4d19-a218-dfd86d5503ba,PR-00951,059f7d32-2a53-4066-a6c0-e6010bdd4aed,Executive,2024-12-14,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807187
2beb1418-9a1f-4498-92d3-4d37a5216fce,PR-00952,ae5314a1-5f6f-45dc-b898-9a56a685da93,Procurement,2025-01-18,Approved,Requisition for safety gear,2026-02-23 10:54:51.807220
7bf673b2-fddf-4b26-922b-36da36871cf9,PR-00953,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,Legal,2024-03-04,Rejected,Requisition for safety gear,2026-02-23 10:54:51.807284
6683a5bb-fed4-417a-9b3b-c010cd0e314b,PR-00954,2a220a53-4c79-4db1-87c1-80ad25938711,Finance,2025-05-24,Draft,Requisition for IT equipment,2026-02-23 10:54:51.807295
f4fd075b-ccf3-4f5d-acc7-eeb9d884de3d,PR-00955,14afa235-901f-4e4d-95bf-a99a463cc548,Operations,2024-02-25,Approved,Requisition for raw materials,2026-02-23 10:54:51.807305
5c783df6-8be2-42ae-bded-c742fe7bb7a0,PR-00956,cedf4efe-8ee6-44f7-a395-15c179414c14,Legal,2024-09-14,Approved,Requisition for office supplies,2026-02-23 10:54:51.807361
960d479d-187b-4830-a6d4-d1aa2a0a3e1c,PR-00957,dfe7b245-4429-4631-a091-df7c518f56b0,IT,2025-02-12,Pending,Requisition for safety gear,2026-02-23 10:54:51.807397
6aae6ded-c7fb-4b40-ab59-6a9828c56085,PR-00958,49fc2842-fddd-44bb-90be-b4db9a0bac48,Executive,2024-11-27,Pending,Requisition for office supplies,2026-02-23 10:54:51.807407
59bbf69b-94a9-4b14-a2f0-ee7ceb3f5a48,PR-00959,fc389fa0-930b-4018-8fe9-7b6e8f14271f,Sales,2024-04-17,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.807422
8a6a592a-7b4d-4ade-9ed2-98b049a23591,PR-00960,79d02cd6-dbee-4ae7-bceb-ab82ff6d23c7,Procurement,2025-03-09,Approved,Requisition for raw materials,2026-02-23 10:54:51.807431
8ef67c59-532a-4f17-b731-0d6573556b64,PR-00961,66dfa22d-9ac6-4646-b380-b10d730619c6,Finance,2025-11-23,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.807478
091b1424-1922-4317-b955-fb7bc0c2344f,PR-00962,deb008e5-6615-437a-9371-17b6ede878e1,Executive,2025-06-17,Pending,Requisition for office supplies,2026-02-23 10:54:51.807488
688ae08e-de02-437d-9aaa-10b71f392219,PR-00963,6c9f29c5-5d5b-4a5d-afd0-14ab8be91abf,Legal,2025-03-02,Approved,Requisition for safety gear,2026-02-23 10:54:51.807498
82431ae6-fce5-449a-9c34-b78f0dac8a7c,PR-00964,579d0881-5786-4f06-ade1-c3d7a87b9b21,Executive,2024-06-05,Pending,Requisition for safety gear,2026-02-23 10:54:51.807527
374d2745-4f53-40cc-8ae5-adbe691622a4,PR-00965,ce63a441-1783-4db1-932a-493de6131114,HR,2025-06-04,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807536
16a19bca-18ce-4f3c-94bc-f78f7996662b,PR-00966,d4e41eef-dd8a-4561-8426-35acee4f9fad,HR,2024-02-17,Approved,Requisition for IT equipment,2026-02-23 10:54:51.807565
c1d12cd5-5bdf-4697-8340-e195c6d1be9a,PR-00967,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,Sales,2024-03-23,Approved,Requisition for IT equipment,2026-02-23 10:54:51.807618
6bef76cf-ecf7-4f8a-a460-9810080cf7a3,PR-00968,0440672d-b5b4-483f-a959-f5433ae934c2,Legal,2025-12-08,Approved,Requisition for safety gear,2026-02-23 10:54:51.807666
04d08954-2d50-4dce-bbc5-a16c5fb4316d,PR-00969,1f024d78-c38e-4783-a344-04db3d2585df,Legal,2025-05-07,Approved,Requisition for raw materials,2026-02-23 10:54:51.807720
fc04d7d8-d4a5-4a99-aab5-df85dd98bd3d,PR-00970,877a5c2c-1c04-4e0e-b21a-cef5eda8d97f,HR,2025-12-25,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807756
52e22fe3-5148-4433-a4d3-4749a165da09,PR-00971,f4675ba3-f087-4281-b69d-adbce3006b06,Marketing,2025-09-03,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807788
fb5588e8-9005-4932-9b71-6a0b71e35636,PR-00972,a0907a8d-bbd3-4029-8b63-18b3ff63432c,Engineering,2024-10-14,Approved,Requisition for safety gear,2026-02-23 10:54:51.807856
1f217a9d-2615-4c22-807b-3b4b3c767c23,PR-00973,d5d19a53-f0eb-4480-a58c-2924460368da,Finance,2024-11-02,Draft,Requisition for raw materials,2026-02-23 10:54:51.807893
45bb57e3-099d-4e04-a1fb-da3c6767bbc8,PR-00974,3764b56f-3d0a-4565-8979-4fad3b46458a,Sales,2024-01-15,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.807907
0662b978-67bb-4a0a-b74d-29163f46721f,PR-00975,dd83058f-f003-4af8-b701-be17f58458f4,Procurement,2024-09-13,Pending,Requisition for office supplies,2026-02-23 10:54:51.807937
257487f8-48c7-4239-b981-6b74dc5e3f4d,PR-00976,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,Legal,2025-07-07,Approved,Requisition for IT equipment,2026-02-23 10:54:51.807947
bb9a0922-2a46-496b-a9b4-43631fdec4e0,PR-00977,182d5d7c-f5ea-4353-a6be-af62cc5a9387,Procurement,2025-12-17,Approved,Requisition for office supplies,2026-02-23 10:54:51.807993
feb02074-8111-4968-8ec3-a66fd64459b9,PR-00978,deb008e5-6615-437a-9371-17b6ede878e1,Sales,2024-08-23,Pending,Requisition for office supplies,2026-02-23 10:54:51.808086
528eb77c-0653-4bbe-a88f-83f16e6154d6,PR-00979,b8de5a6c-44c0-49f6-bdbd-365c949577ba,Operations,2024-11-10,Approved,Requisition for raw materials,2026-02-23 10:54:51.808096
6da0127e-b19b-4202-ad83-e84b5c14ad43,PR-00980,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Marketing,2025-03-12,Approved,Requisition for raw materials,2026-02-23 10:54:51.808134
aeb0bc32-561e-49f7-92f3-fe7ee311c030,PR-00981,1978e8ba-f74b-4dd7-a07f-9a02c99f5c62,Procurement,2025-03-08,Rejected,Requisition for safety gear,2026-02-23 10:54:51.808162
916bfc59-2c1a-4d82-91e1-7f9d3df232ea,PR-00982,2a220a53-4c79-4db1-87c1-80ad25938711,Executive,2025-01-18,Approved,Requisition for raw materials,2026-02-23 10:54:51.808171
d131c09e-e9df-466e-8ad7-b604813093df,PR-00983,49fc2842-fddd-44bb-90be-b4db9a0bac48,Sales,2025-03-09,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.808206
b4467995-f211-4abe-ab1f-98b07e7facbd,PR-00984,4abc59f0-b600-4ba4-8c62-552f43ab38c7,Finance,2025-06-28,Approved,Requisition for raw materials,2026-02-23 10:54:51.808216
64ac53a5-0120-41c4-bca7-0a569ea69305,PR-00985,2a3d5924-8a1e-4757-a2cc-0868d910a0d5,Legal,2024-04-05,Pending,Requisition for office supplies,2026-02-23 10:54:51.808281
f6742130-dbbe-48af-8ddf-f188f2acb7ca,PR-00986,9086ef7d-a5e7-4dc8-b2eb-614655299514,Finance,2024-07-16,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.808291
cee321b3-a781-40ae-8160-206dbc50d009,PR-00987,e17e28aa-8f76-404b-9504-67aacbc32332,Executive,2025-03-18,Rejected,Requisition for raw materials,2026-02-23 10:54:51.808340
c0ae050f-9480-4666-8f6c-ba37d3520705,PR-00988,4abc59f0-b600-4ba4-8c62-552f43ab38c7,IT,2024-09-17,Pending,Requisition for office supplies,2026-02-23 10:54:51.808350
da3ab351-a64a-41da-ade0-2e7f17d5bee3,PR-00989,a3d9075f-97de-4d4f-a4da-b5d40d3173c9,Operations,2024-10-15,Pending,Requisition for raw materials,2026-02-23 10:54:51.808360
4baafc23-e6a1-413a-b947-16ee6b90c2c2,PR-00990,3e057cef-fddd-4b26-825b-4bdf15b4dfc2,Executive,2025-09-08,Draft,Requisition for maintenance parts,2026-02-23 10:54:51.808373
fe0c0c1b-faaf-4912-8e2e-840d1cfadada,PR-00991,a0e71fca-efa2-4ff9-a479-a407d413a74b,Legal,2025-08-01,Pending,Requisition for safety gear,2026-02-23 10:54:51.808389
d037107f-7018-4ad9-a6fd-ef4c46e76128,PR-00992,311c93e6-cbbe-44cc-ab78-18ec527f6743,Engineering,2024-05-14,Approved,Requisition for IT equipment,2026-02-23 10:54:51.808399
8d3e9bf1-a1bd-4a88-a585-c0e496c82fb0,PR-00993,49fc2842-fddd-44bb-90be-b4db9a0bac48,Executive,2025-06-12,Pending,Requisition for raw materials,2026-02-23 10:54:51.808602
6ae1642f-f912-45ae-9221-edd5bd726c3f,PR-00994,1561326f-1d26-4dfb-a412-086919c9419d,Marketing,2025-12-25,Pending,Requisition for office supplies,2026-02-23 10:54:51.808612
8b9d0c39-8a35-4c72-ba8d-3f1409efd172,PR-00995,ce63a441-1783-4db1-932a-493de6131114,Legal,2025-05-22,Approved,Requisition for safety gear,2026-02-23 10:54:51.808622
fd30bd46-2437-432a-bbc8-ef1b163521b0,PR-00996,96049166-34cc-443f-9619-31e6cad7bfe1,IT,2024-07-21,Approved,Requisition for office supplies,2026-02-23 10:54:51.808691
970616a8-33f4-4551-bd1e-e677df06d7a1,PR-00997,ea570582-0c67-488e-b7f1-dde2c1acfedb,Executive,2025-01-16,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.808756
610f8e61-ddc1-4cfa-ad43-6317ac0909db,PR-00998,cedf4efe-8ee6-44f7-a395-15c179414c14,IT,2024-03-05,Approved,Requisition for raw materials,2026-02-23 10:54:51.808795
f355ff9f-d9be-4e73-a958-a09c5d3fab16,PR-00999,ae5314a1-5f6f-45dc-b898-9a56a685da93,Procurement,2024-07-11,Draft,Requisition for IT equipment,2026-02-23 10:54:51.808846
5bed4565-eafa-4e92-a57c-eef24cc251fe,PR-01000,0301d27b-3b23-40d2-816d-59fda9b9bed3,Marketing,2024-08-18,Approved,Requisition for raw materials,2026-02-23 10:54:51.808857
ca24d82f-d45c-4ad7-b90e-bafdb1b98e5a,PR-01001,ce63a441-1783-4db1-932a-493de6131114,Marketing,2024-11-19,Approved,Requisition for raw materials,2026-02-23 10:54:51.808914
f28c290b-f914-4c3f-b8fa-6b6d8db6237e,PR-01002,9a77a6cf-19e3-4b33-9fbb-d6d9e1705e3d,Executive,2024-08-19,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.808959
71e657e1-cf8d-4da9-8601-998964b01da1,PR-01003,fe7f7935-e1a2-4e48-a5f0-c9e4cd230a07,Procurement,2025-04-18,Approved,Requisition for IT equipment,2026-02-23 10:54:51.808969
c6691ebe-31d4-44cb-a7a6-10edad017a56,PR-01004,6d6a5675-4856-4e99-b9e1-4f5fef59b838,Marketing,2024-04-20,Approved,Requisition for safety gear,2026-02-23 10:54:51.809053
5da85c06-b9f4-4d3e-baa7-4f61ec69c9e4,PR-01005,182d5d7c-f5ea-4353-a6be-af62cc5a9387,Engineering,2025-10-21,Approved,Requisition for raw materials,2026-02-23 10:54:51.809081
4bbd527c-644c-448c-b6aa-710cdcc7effc,PR-01006,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Engineering,2024-03-22,Approved,Requisition for raw materials,2026-02-23 10:54:51.809120
0eb4454b-e39a-4a8f-b5b0-2732b7de2e36,PR-01007,30f694cb-7102-4630-a4ca-7acdccb754cc,IT,2025-08-31,Approved,Requisition for office supplies,2026-02-23 10:54:51.809154
8a9e5697-6374-4d39-82a4-d57fc034e879,PR-01008,951a886e-c227-4138-8a05-2fef2f24c2d2,Sales,2025-07-20,Pending,Requisition for safety gear,2026-02-23 10:54:51.809210
241145c5-c635-48cf-b9a6-403f4b258d46,PR-01009,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,Procurement,2025-08-18,Pending,Requisition for office supplies,2026-02-23 10:54:51.809220
5aba169d-c1f5-4931-ba7d-4accee374456,PR-01010,b8ec9f4f-63bf-4feb-b095-a025fd0e0dde,Legal,2025-12-02,Draft,Requisition for office supplies,2026-02-23 10:54:51.809232
2274d907-40b9-43ca-990a-7245a38b56b0,PR-01011,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Executive,2024-02-13,Rejected,Requisition for safety gear,2026-02-23 10:54:51.809242
b233635f-9c83-4e79-9b8a-e0c7b0906bb4,PR-01012,49fc2842-fddd-44bb-90be-b4db9a0bac48,Executive,2024-05-09,Approved,Requisition for raw materials,2026-02-23 10:54:51.809257
8990e7e8-c8f6-49f2-8d91-52beb956b646,PR-01013,38204481-3349-45c6-9db0-0acb86b8299e,Procurement,2025-07-21,Approved,Requisition for raw materials,2026-02-23 10:54:51.809332
3d721118-cad1-4c37-8df6-a91461491e2b,PR-01014,b463578f-babd-4a84-8ce0-3aa9e2a90d68,Engineering,2025-04-05,Approved,Requisition for office supplies,2026-02-23 10:54:51.809367
b43f759d-9e3a-4734-a5f2-ac773b3373c6,PR-01015,6d6a5675-4856-4e99-b9e1-4f5fef59b838,HR,2024-04-25,Pending,Requisition for safety gear,2026-02-23 10:54:51.809439
3172426e-8806-46a9-8fb2-cf7c49b14eab,PR-01016,e0ac1ea6-2139-4814-aed7-8e6908734903,Engineering,2024-01-19,Approved,Requisition for raw materials,2026-02-23 10:54:51.809449
a2c289eb-b1db-4ac0-88f1-4b511732221d,PR-01017,49eac2f0-7e4e-450f-9b47-46f89fa57a5d,Legal,2024-07-30,Rejected,Requisition for safety gear,2026-02-23 10:54:51.809486
1b47ac8c-2e18-44b4-8da3-22734bcd9937,PR-01018,cfc09f15-3619-4d62-b827-b15e76da2559,HR,2024-10-02,Draft,Requisition for office supplies,2026-02-23 10:54:51.809495
71d9f1a7-5ef8-407a-a0f1-f2ce5a2be5f9,PR-01019,c2cea9ec-7da0-48f3-95d2-4041a87e3fe7,Executive,2024-03-08,Approved,Requisition for IT equipment,2026-02-23 10:54:51.809506
b65d5331-af9a-40e7-b5db-3a5f06499486,PR-01020,47d8e6ba-9273-4e97-870d-a5c4b3ae6bbd,Finance,2024-05-06,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.809573
041ff612-fe88-491b-9c6d-01b8c5018cb2,PR-01021,47acf5aa-4994-489f-8401-74b596d8d78d,Legal,2024-03-01,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.809611
8e8ef145-0463-4270-9eaa-707f3cfef98d,PR-01022,b3c42a73-814d-4e7c-aa65-82a3abcb77a0,Finance,2024-03-16,Rejected,Requisition for safety gear,2026-02-23 10:54:51.809668
e9fda1ea-23fd-44a5-b3df-ddc6e119f85b,PR-01023,61d91d7a-7705-4c5f-aa40-f5042a98b2fb,Operations,2024-08-17,Draft,Requisition for safety gear,2026-02-23 10:54:51.809679
07c1ae91-89fb-4b10-a003-4c8d023d3147,PR-01024,e0ac1ea6-2139-4814-aed7-8e6908734903,Procurement,2025-06-13,Pending,Requisition for safety gear,2026-02-23 10:54:51.809689
238e5f6a-a9f3-44d7-ac24-f2998ccfc82d,PR-01025,059f7d32-2a53-4066-a6c0-e6010bdd4aed,Finance,2025-02-14,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.809699
cfe6c271-30cf-4fd6-8ec9-67a6a29aee60,PR-01026,11bcd081-8e1d-40dc-aaca-006a85c4ec9a,Procurement,2024-05-30,Approved,Requisition for safety gear,2026-02-23 10:54:51.809712
a196bfa5-2399-476f-a353-b8808330de4a,PR-01027,ea584e6f-2059-4546-b2e5-39bf5b6d91f0,Engineering,2025-12-06,Pending,Requisition for raw materials,2026-02-23 10:54:51.809744
60493985-b235-4869-b68b-511d53f1a158,PR-01028,e924e942-2636-4d55-a146-0504952bfdae,HR,2024-02-24,Approved,Requisition for office supplies,2026-02-23 10:54:51.809754
0a52325d-2a26-41ca-befb-d0ee21cc8a0d,PR-01029,0301d27b-3b23-40d2-816d-59fda9b9bed3,Operations,2025-06-11,Rejected,Requisition for IT equipment,2026-02-23 10:54:51.809811
bddaae6b-d05c-4d6d-8cd0-f6bcd3e6e9ed,PR-01030,fd5fdf81-55b1-4f69-8f12-046f3bfd8b77,Sales,2024-11-14,Approved,Requisition for IT equipment,2026-02-23 10:54:51.809821
115b54b7-3646-425b-b2f4-2e32bedcbac7,PR-01031,b2c508fa-949c-42d7-b762-55fb6b6c4034,Procurement,2025-08-30,Approved,Requisition for IT equipment,2026-02-23 10:54:51.809878
06d5713c-0e54-4c8c-8893-b04b5f50a65a,PR-01032,e94359ce-c9e0-4942-af64-a6658207f759,Engineering,2024-12-15,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.809932
b3e8a712-7ae4-40ce-a983-88ae22ab8d54,PR-01033,a0e71fca-efa2-4ff9-a479-a407d413a74b,Engineering,2025-02-07,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.809977
6b19c5fc-16f5-47f9-81cb-b36f5800f5da,PR-01034,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,Sales,2024-11-24,Pending,Requisition for raw materials,2026-02-23 10:54:51.809987
07091789-065e-4103-85a1-425a29725238,PR-01035,f425c095-0e0b-427a-9a01-773901b2fe8b,Marketing,2025-01-08,Draft,Requisition for raw materials,2026-02-23 10:54:51.809997
3cb4656e-d20a-4a85-a680-a9ec3cdc632a,PR-01036,a902f91d-bf50-40ef-b27f-52ea934011df,Marketing,2025-10-01,Pending,Requisition for maintenance parts,2026-02-23 10:54:51.810020
85eaba59-aa43-417f-a4f5-ff29b52d890a,PR-01037,d4e41eef-dd8a-4561-8426-35acee4f9fad,Engineering,2025-01-24,Rejected,Requisition for office supplies,2026-02-23 10:54:51.810045
00e481be-6148-4573-80e0-a96eb47b9692,PR-01038,04539a60-7c26-4abb-8a12-368f57142cb7,Finance,2024-01-20,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.810056
fb9213a5-74e5-4f8e-ab02-f57ccd432346,PR-01039,b463578f-babd-4a84-8ce0-3aa9e2a90d68,Procurement,2025-07-28,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.810098
9d9e1cab-6c3c-412f-886d-bef7de5ab97d,PR-01040,941bca12-f90a-4004-a85c-792003442bc3,Engineering,2024-10-20,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.810151
50ef7a3b-f3ee-4d1f-8080-32411ea60f71,PR-01041,b0c1b232-c596-4d15-a02e-8a88bdc299e1,Legal,2024-06-27,Pending,Requisition for raw materials,2026-02-23 10:54:51.810205
0f1d24f5-418a-4b9b-9678-4f4327d1c6ab,PR-01042,9086ef7d-a5e7-4dc8-b2eb-614655299514,Executive,2025-11-08,Approved,Requisition for office supplies,2026-02-23 10:54:51.810216
c5242db0-433b-4215-91f6-ddbe1e9e77b7,PR-01043,47f251d8-2fd2-435e-b6ef-d85872ec57cc,Finance,2024-05-10,Rejected,Requisition for raw materials,2026-02-23 10:54:51.810276
fbd0452e-7f7c-4b4d-800d-be9d96084c6d,PR-01044,38204481-3349-45c6-9db0-0acb86b8299e,Operations,2025-04-19,Rejected,Requisition for office supplies,2026-02-23 10:54:51.810287
28b92b9e-ba2b-40ee-8a1c-48825026391a,PR-01045,0301d27b-3b23-40d2-816d-59fda9b9bed3,Marketing,2025-06-20,Draft,Requisition for IT equipment,2026-02-23 10:54:51.810297
e9b57565-f42e-468d-bf76-a5921152f017,PR-01046,55a9c4c7-f5fe-42bd-82b7-7ca9b036f8bf,Operations,2025-04-28,Rejected,Requisition for maintenance parts,2026-02-23 10:54:51.810309
975dcf09-3ee9-4ac2-9e93-639691c3ea9f,PR-01047,8b098815-6d19-4b98-989d-5cd3d0ca32c8,Finance,2025-10-15,Approved,Requisition for office supplies,2026-02-23 10:54:51.810321
e701ca48-a412-44c9-9ebb-2676831c5ddb,PR-01048,2a220a53-4c79-4db1-87c1-80ad25938711,Sales,2025-02-01,Approved,Requisition for raw materials,2026-02-23 10:54:51.810371
fb72d080-857e-4340-a415-fd5ef7946dbb,PR-01049,2a5e54e7-d51b-49cc-8c8f-76c8a212fce0,Sales,2024-01-03,Approved,Requisition for raw materials,2026-02-23 10:54:51.810442
3a55a4db-8b4f-4388-8369-9d791aa15c12,PR-01050,1561326f-1d26-4dfb-a412-086919c9419d,Executive,2024-10-05,Approved,Requisition for IT equipment,2026-02-23 10:54:51.810479
7a16ef07-2ebe-4aea-9172-205157ffe402,PR-01051,f4675ba3-f087-4281-b69d-adbce3006b06,Sales,2025-12-10,Pending,Requisition for safety gear,2026-02-23 10:54:51.810543
9f70befe-f0f9-4c16-bda5-4bdf6536a2ae,PR-01052,5ce9980c-4e5c-498b-bf4a-d91ca3bc9b05,Sales,2025-05-18,Pending,Requisition for office supplies,2026-02-23 10:54:51.810553
1304023c-861b-4760-a79c-fb608de3736a,PR-01053,941bca12-f90a-4004-a85c-792003442bc3,Operations,2024-03-02,Approved,Requisition for maintenance parts,2026-02-23 10:54:51.810563
ab6b7013-489d-462b-afd2-e098551974eb,PR-01054,4919ddc8-8997-4c0f-bee4-7fcf33afaffc,Marketing,2024-10-03,Pending,Requisition for office supplies,2026-02-23 10:54:51.810591
622db4aa-5443-4bdf-bf43-0e945b7aa48a,PR-01055,2a220a53-4c79-4db1-87c1-80ad25938711,Executive,2025-08-08,Approved,Requisition for safety gear,2026-02-23 10:54:51.810601
67df052b-70a9-4e6c-b226-f571588e3806,PR-01056,ae5314a1-5f6f-45dc-b898-9a56a685da93,Engineering,2025-06-30,Approved,Requisition for IT equipment,2026-02-23 10:54:51.810645
